fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,año,mes,día_mes,día_semana,día_semana_num,es_fin_semana,es_lunes,es_viernes,es_sabado,es_domingo,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,es_temporada_navidad,es_inicio_año,es_verano,es_cuarentena_pascua,num_semana,trimestre,día_año,días_hasta_fin_año,mes_tiene_31_dias,día_en_mes,es_fin_mes,es_inicio_mes,descuento_porcentaje,precio_competencia,ratio_precio,lag_1_unidades_vendidas,lag_2_unidades_vendidas,lag_3_unidades_vendidas,lag_4_unidades_vendidas,lag_5_unidades_vendidas,lag_6_unidades_vendidas,lag_7_unidades_vendidas,media_movil_7_unidades_vendidas
2025-11-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.49,,72.19,67.04,68.85,2025,11,27,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,331,34,False,27,False,False,0.7285714285714359,69.36,1.001874279123414,,,,,,,,
2025-11-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,59.5,,68.47,65.31,70.94,2025,11,28,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,48,4,332,33,False,28,True,False,15.0,68.24,0.8719226260257914,,,,,,,,
2025-11-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,70.26,,66.15,65.61,67.27,2025,11,29,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,-0.37142857142857877,66.34333333333332,1.0590363261819828,,,,,,,,
2025-11-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.68,,69.88,68.49,69.3,2025,11,30,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,0.45714285714284736,69.22333333333334,1.0065970048634854,,,,,,,,
2025-11-01,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.89,,106.15,95.04,101.69,2025,11,1,Saturday,5,True,False,False,True,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,-0.8090909090909096,100.96,1.0983557844690968,2.0,4.0,2.0,4.0,2.0,3.0,3.0,2.857142857142857
2025-11-02,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.79,,101.22,102.72,116.18,2025,11,2,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,-1.6272727272727332,106.70666666666666,1.0476383856053981,,,,,,,,
2025-11-03,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.16,,107.42,100.62,116.53,2025,11,3,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,307,58,False,3,False,True,0.7636363636363668,108.19000000000001,1.0089657084758294,,,,,,,,
2025-11-04,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.3,,115.2,97.33,99.93,2025,11,4,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,308,57,False,4,False,False,1.545454545454548,104.15333333333335,1.0398130960762975,,,,,,,,
2025-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.42,,108.96,96.81,108.95,2025,11,5,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,309,56,False,5,False,False,0.5272727272727257,104.90666666666665,1.043022369089985,,,,,,,,
2025-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.15,,110.58,101.85,108.79,2025,11,6,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,1.6818181818181768,107.07333333333334,1.0100554137351347,,,,,,,,
2025-11-07,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.74,,104.0,104.87,109.1,2025,11,7,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,-0.6727272727272681,105.99000000000001,1.0448155486366637,,,,,,,,
2025-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.6,,110.25,100.82,112.82,2025,11,8,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,-0.5454545454545403,107.96333333333332,1.024421871623082,,,,,,,,
2025-11-09,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.64,,106.69,101.34,104.55,2025,11,9,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,-1.4909090909090914,104.19333333333333,1.0714697037558385,,,,,,,,
2025-11-10,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.85,,110.76,94.42,106.72,2025,11,10,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,314,51,False,10,False,False,1.95454545454546,103.96666666666665,1.0373517152933633,,,,,,,,
2025-11-11,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.94,,107.05,100.44,110.22,2025,11,11,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,315,50,False,11,False,False,0.05454545454545661,105.90333333333335,1.0381165213559533,,,,,,,,
2025-11-12,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.31,,104.35,103.0,115.12,2025,11,12,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,316,49,False,12,False,False,0.6272727272727252,107.49000000000001,1.0169318076100102,,,,,,,,
2025-11-13,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.52,,106.5,106.09,104.34,2025,11,13,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,-1.381818181818178,105.64333333333333,1.055627425614489,,,,,,,,
2025-11-14,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.15,,115.33,99.23,115.75,2025,11,14,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,0.7727272727272676,110.10333333333334,0.9913414671066574,,,,,,,,
2025-11-15,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.31,,111.77,101.0,108.94,2025,11,15,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,-1.190909090909093,107.23666666666666,1.037984520220074,,,,,,,,
2025-11-16,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.2,,114.71,93.96,114.61,2025,11,16,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,0.7272727272727246,107.75999999999999,1.0133630289532296,,,,,,,,
2025-11-17,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.44,,115.96,103.91,104.78,2025,11,17,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,321,44,False,17,False,False,-0.3999999999999979,108.21666666666665,1.020545202525797,,,,,,,,
2025-11-18,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.69,,107.83,96.88,107.66,2025,11,18,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,322,43,False,18,False,False,0.2818181818181839,104.12333333333333,1.0534622402919613,,,,,,,,
2025-11-19,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.91,,117.53,104.81,107.08,2025,11,19,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,323,42,False,19,False,False,1.900000000000003,109.80666666666667,0.9827272175338473,,,,,,,,
2025-11-20,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.6,,108.97,103.86,104.38,2025,11,20,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,324,41,False,20,False,False,0.3636363636363688,105.73666666666666,1.0365373096686736,,,,,,,,
2025-11-21,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.47,,103.19,98.13,109.41,2025,11,21,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,-0.42727272727272625,103.57666666666667,1.066552955942458,,,,,,,,
2025-11-22,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.83,,111.72,99.97,104.54,2025,11,22,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,-0.754545454545453,105.41000000000001,1.0514182715112417,,,,,,,,
2025-11-23,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.92,,113.22,100.15,107.63,2025,11,23,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,1.8909090909090893,107.0,1.0085981308411216,,,,,,,,
2025-11-24,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.94,,109.53,96.44,107.95,2025,11,24,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,48,4,328,37,False,24,False,False,1.8727272727272748,104.64,1.0315366972477065,,,,,,,,
2025-11-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.9,,108.69,105.5,111.96,2025,11,25,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,329,36,False,25,False,False,1.909090909090904,108.71666666666665,0.9924881189636672,,,,,,,,
2025-11-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.31,,108.48,99.81,110.52,2025,11,26,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,330,35,False,26,False,False,1.5363636363636344,106.27,1.0191963865625295,,,,,,,,
2025-11-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.71,,116.76,101.37,109.06,2025,11,27,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,331,34,False,27,False,False,-1.554545454545449,109.06333333333333,1.0242672453314587,,,,,,,,
2025-11-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,93.5,,109.73,90.48,107.01,2025,11,28,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,48,4,332,33,False,28,True,False,15.0,102.40666666666668,0.9130264956708546,,,,,,,,
2025-11-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.18,,103.49,102.27,111.7,2025,11,29,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,-0.16363636363636982,105.82,1.0412020412020413,,,,,,,,
2025-11-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.74,,104.15,97.19,104.04,2025,11,30,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,0.23636363636364102,101.79333333333334,1.0780666710328115,,,,,,,,
2025-11-01,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.84,,76.87,73.58,72.79,2025,11,1,Saturday,5,True,False,False,True,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,-1.0500000000000043,74.41333333333334,1.0863644508152661,3.0,2.0,6.0,2.0,4.0,3.0,1.0,3.0
2025-11-02,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.98,,84.17,73.54,79.47,2025,11,2,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,0.024999999999995023,79.06,1.011636731596256,,,,,,,,
2025-11-03,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.05,,80.88,73.97,83.84,2025,11,3,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,307,58,False,3,False,True,-1.3124999999999964,79.56333333333333,1.018685324060497,,,,,,,,
2025-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.46,,78.82,72.71,79.07,2025,11,4,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,308,57,False,4,False,False,-1.8249999999999922,76.86666666666666,1.0597571552471812,,,,,,,,
2025-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.11,,84.5,72.74,82.46,2025,11,5,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,309,56,False,5,False,False,-1.3874999999999993,79.89999999999999,1.0151439299123906,,,,,,,,
2025-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.03,,82.46,73.48,79.57,2025,11,6,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,-0.03750000000000142,78.50333333333333,1.0194471572332386,,,,,,,,
2025-11-07,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.6,,78.0,75.17,82.73,2025,11,7,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,-0.7499999999999929,78.63333333333334,1.0250105977108943,,,,,,,,
2025-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.83,,75.51,69.96,77.85,2025,11,8,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,1.4625000000000021,74.44,1.0589736700698549,,,,,,,,
2025-11-09,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.07,,83.34,71.85,82.04,2025,11,9,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,1.1625000000000085,79.07666666666667,0.9999156936306537,,,,,,,,
2025-11-10,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.45,,82.76,74.2,77.81,2025,11,10,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,314,51,False,10,False,False,1.9374999999999964,78.25666666666667,1.0024705030455339,,,,,,,,
2025-11-11,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.81,,81.5,74.6,82.96,2025,11,11,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,315,50,False,11,False,False,-1.0125000000000028,79.68666666666667,1.014096879444491,,,,,,,,
2025-11-12,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.85,,81.16,75.43,79.55,2025,11,12,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,316,49,False,12,False,False,-1.062499999999993,78.71333333333332,1.0271449140340476,,,,,,,,
2025-11-13,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.65,,75.89,69.38,75.01,2025,11,13,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,1.687499999999993,73.42666666666666,1.0711367350644636,,,,,,,,
2025-11-14,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.61,,76.27,72.36,74.28,2025,11,14,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,1.737500000000001,74.30333333333333,1.0579606119061506,,,,,,,,
2025-11-15,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.65,,80.57,76.29,79.63,2025,11,15,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,1.687499999999993,78.83,0.997716605353292,,,,,,,,
2025-11-16,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.66,,72.79,71.34,77.45,2025,11,16,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,-0.8249999999999957,73.86,1.0920660709450312,,,,,,,,
2025-11-17,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.97,,75.64,72.7,81.6,2025,11,17,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,321,44,False,17,False,False,-1.2124999999999986,76.64666666666666,1.0564060189614684,,,,,,,,
2025-11-18,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.3,,78.53,68.57,81.42,2025,11,18,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,322,43,False,18,False,False,-1.6249999999999967,76.17333333333333,1.0673026430946964,,,,,,,,
2025-11-19,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.53,,74.36,69.35,83.02,2025,11,19,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,323,42,False,19,False,False,-1.9125000000000014,75.57666666666665,1.078772107793411,,,,,,,,
2025-11-20,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.47,,66.76,73.45,84.71,2025,11,20,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,324,41,False,20,False,False,-0.5874999999999986,74.97333333333334,1.0733149564289524,,,,,,,,
2025-11-21,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.63,,84.95,70.57,81.83,2025,11,21,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,1.7125000000000057,79.11666666666666,0.9938487465767853,,,,,,,,
2025-11-22,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.68,,81.69,74.17,82.62,2025,11,22,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,-0.8500000000000085,79.49333333333334,1.0149278765514929,,,,,,,,
2025-11-23,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.86,,91.45,71.39,82.14,2025,11,23,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,1.4250000000000007,81.66000000000001,0.9657114866519715,,,,,,,,
2025-11-24,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.99,,76.69,72.13,78.14,2025,11,24,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,48,4,328,37,False,24,False,False,0.012500000000006395,75.65333333333332,1.0573228762777582,,,,,,,,
2025-11-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.8,,80.31,71.64,79.67,2025,11,25,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,329,36,False,25,False,False,-0.9999999999999963,77.20666666666666,1.0465417494171487,,,,,,,,
2025-11-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.28,,78.26,73.39,81.95,2025,11,26,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,330,35,False,26,False,False,0.8999999999999986,77.86666666666667,1.0181506849315067,,,,,,,,
2025-11-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.41,,75.95,72.43,77.43,2025,11,27,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,331,34,False,27,False,False,0.7375000000000043,75.27,1.055001992825827,,,,,,,,
2025-11-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,68.0,,75.25,71.42,77.76,2025,11,28,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,48,4,332,33,False,28,True,False,15.0,74.81,0.9089693891191017,,,,,,,,
2025-11-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.79,,78.69,74.73,79.44,2025,11,29,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,0.2624999999999922,77.62,1.0279567121875806,,,,,,,,
2025-11-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.64,,88.13,76.22,82.24,2025,11,30,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,0.4499999999999993,82.19666666666666,0.9688957378644715,,,,,,,,
2025-11-01,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,135.86,118.93,136.38,2025,11,1,Saturday,5,True,False,False,True,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,0.0,130.39000000000001,0.9970089730807576,6.0,5.0,6.0,6.0,6.0,7.0,10.0,6.571428571428571
2025-11-02,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,136.26,113.57,119.26,2025,11,2,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,0.0,123.02999999999999,1.0566528488986426,,,,,,,,
2025-11-03,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,136.53,117.09,137.02,2025,11,3,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,307,58,False,3,False,True,0.0,130.21333333333334,0.9983616629121441,,,,,,,,
2025-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,128.38,118.07,119.98,2025,11,4,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,308,57,False,4,False,False,0.0,122.14333333333333,1.0643233359713997,,,,,,,,
2025-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,135.81,106.47,130.27,2025,11,5,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,309,56,False,5,False,False,0.0,124.18333333333334,1.046839350422762,,,,,,,,
2025-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,142.68,105.42,131.8,2025,11,6,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,0.0,126.63333333333334,1.0265859436693867,,,,,,,,
2025-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,129.85,110.49,129.84,2025,11,7,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,0.0,123.39333333333332,1.0535415203414555,,,,,,,,
2025-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,138.59,118.87,132.69,2025,11,8,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,0.0,130.05,0.9996155324875047,,,,,,,,
2025-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,128.63,119.84,123.62,2025,11,9,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,0.0,124.03000000000002,1.048133516084818,,,,,,,,
2025-11-10,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,132.99,108.01,124.42,2025,11,10,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,314,51,False,10,False,False,0.0,121.80666666666667,1.0672650648568769,,,,,,,,
2025-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,128.03,119.23,125.68,2025,11,11,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,315,50,False,11,False,False,0.0,124.31333333333333,1.0457446238000752,,,,,,,,
2025-11-12,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,121.76,122.11,123.83,2025,11,12,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,316,49,False,12,False,False,0.0,122.56666666666666,1.0606472667935818,,,,,,,,
2025-11-13,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,133.89,121.06,124.96,2025,11,13,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,0.0,126.63666666666666,1.0265589218499118,,,,,,,,
2025-11-14,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,121.83,113.68,126.94,2025,11,14,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,0.0,120.81666666666666,1.076010484204718,,,,,,,,
2025-11-15,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,125.18,125.76,124.76,2025,11,15,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,0.0,125.23333333333333,1.0380622837370241,,,,,,,,
2025-11-16,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,132.27,108.3,114.52,2025,11,16,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,0.0,118.36333333333333,1.0983131037201836,,,,,,,,
2025-11-17,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,145.78,105.65,128.05,2025,11,17,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,321,44,False,17,False,False,0.0,126.49333333333334,1.0277221460946557,,,,,,,,
2025-11-18,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,128.73,117.42,119.78,2025,11,18,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,322,43,False,18,False,False,0.0,121.97666666666665,1.0657776077391852,,,,,,,,
2025-11-19,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,142.68,102.05,119.57,2025,11,19,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,323,42,False,19,False,False,0.0,121.43333333333334,1.0705462530881142,,,,,,,,
2025-11-20,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,141.08,111.57,112.06,2025,11,20,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,324,41,False,20,False,False,0.0,121.57000000000001,1.0693427654849057,,,,,,,,
2025-11-21,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,134.77,111.26,119.24,2025,11,21,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,0.0,121.75666666666667,1.067703342732773,,,,,,,,
2025-11-22,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,127.99,106.57,113.44,2025,11,22,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,0.0,116.0,1.1206896551724137,,,,,,,,
2025-11-23,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,132.29,114.34,131.37,2025,11,23,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,0.0,126.0,1.0317460317460319,,,,,,,,
2025-11-24,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,131.59,118.17,136.08,2025,11,24,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,48,4,328,37,False,24,False,False,0.0,128.61333333333334,1.0107816711590296,,,,,,,,
2025-11-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,140.36,121.46,112.06,2025,11,25,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,329,36,False,25,False,False,0.0,124.62666666666667,1.043115438108484,,,,,,,,
2025-11-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,130.73,120.94,117.79,2025,11,26,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,330,35,False,26,False,False,0.0,123.15333333333332,1.055594651653765,,,,,,,,
